"","Country.Code","Country.Name","Year","CO2","GNI","Indicator.CO2.unit","Indicator.GNI.unit","Region","IncomeGroup","SpecialNotes","log_CO2","log_GNI"
"6839","KWT","Kuwait",1981,25214.292,21330,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.1351662555919,9.9678698114654
"6840","KWT","Kuwait",1982,21169.591,18870,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",9.96032104415012,9.8453286383626
"6841","KWT","Kuwait",1983,21609.631,17780,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",9.9808943739271,9.7858295090679
"6842","KWT","Kuwait",1960,7803.376,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",8.96231173955072,NA
"6843","KWT","Kuwait",1961,9981.574,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",9.2084960723006,NA
"6844","KWT","Kuwait",2012,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",NA,NA
"6845","KWT","Kuwait",1963,17025.881,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",9.74248987710911,NA
"6846","KWT","Kuwait",1964,25335.303,3560,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.139954077578,8.17751582384608
"6847","KWT","Kuwait",1965,35419.553,3490,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.4750192912685,8.15765701519647
"6848","KWT","Kuwait",1990,48312.725,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.7854502624988,NA
"6849","KWT","Kuwait",2004,63534.442,28240,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",11.0593374315393,10.2484946916072
"6850","KWT","Kuwait",2005,71546.837,34110,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",11.1781075771591,10.4373458754127
"6851","KWT","Kuwait",2006,73769.039,40660,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",11.2086943968178,10.6130000871823
"6852","KWT","Kuwait",2007,75235.839,46640,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",11.2283829788554,10.7502138210244
"6853","KWT","Kuwait",2008,79958.935,50840,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",11.2892684693661,10.8364387253034
"6854","KWT","Kuwait",2009,81869.442,45510,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",11.3128810866639,10.7256873610107
"6855","KWT","Kuwait",2010,93695.517,43330,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",11.4478056228984,10.676600514734
"6856","KWT","Kuwait",2011,NA,44940,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",NA,10.7130835457393
"6857","KWT","Kuwait",1997,54920.659,22460,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.9136448590816,10.0194912282924
"6858","KWT","Kuwait",2013,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",NA,NA
"6859","KWT","Kuwait",1974,19328.757,6480,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",9.8693492659444,8.77647578934632
"6860","KWT","Kuwait",1975,16827.863,9850,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",9.73079130348402,9.19522673416613
"6861","KWT","Kuwait",1976,18474.346,14590,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",9.82413834600174,9.58809164151683
"6862","KWT","Kuwait",1977,17220.232,13840,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",9.75384025059712,9.53531822917166
"6863","KWT","Kuwait",1978,21000.909,15300,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",9.95232100148305,9.63560810738053
"6864","KWT","Kuwait",1979,17667.606,19180,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",9.77948807226401,9.86162334843743
"6865","KWT","Kuwait",1996,50153.559,21420,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.8228447579707,9.97208034400174
"6866","KWT","Kuwait",1993,33274.358,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.4125423493131,NA
"6867","KWT","Kuwait",1994,38906.87,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.5689261206972,NA
"6868","KWT","Kuwait",1995,54821.65,20770,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.911840467908,9.94126491687016
"6869","KWT","Kuwait",2000,55181.016,19290,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.9183742600701,9.86734210589978
"6870","KWT","Kuwait",2001,55122.344,19890,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.9173104301825,9.89797237184802
"6871","KWT","Kuwait",1998,51745.037,20920,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.8540838031469,9.94846091817886
"6872","KWT","Kuwait",1999,54022.244,18110,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.8971511666541,9.80421955087746
"6873","KWT","Kuwait",2014,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",NA,NA
"6874","KWT","Kuwait",2002,52753.462,19770,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",10.8733846795165,9.89192091616466
"6875","KWT","Kuwait",2003,61656.938,23080,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","High income: nonOECD","Fiscal year end: June 30; reporting period for national accounts data: CY.",11.0293410407844,10.046721720622
"6876","LAC","Latin America & Caribbean (developing only)",1966,337382.335,466.001195131302,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",12.7289720914697,6.1441881987818
"6877","LAC","Latin America & Caribbean (developing only)",1967,363010.998,480.978144690308,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",12.8021884103087,6.17582183183917
"6878","LAC","Latin America & Caribbean (developing only)",1968,387579.898,517.765193897847,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",12.8676772949087,6.24952184585737
"6879","LAC","Latin America & Caribbean (developing only)",1970,459449.431,583.692981983781,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.037784162491,6.36937512881004
"6880","LAC","Latin America & Caribbean (developing only)",1971,481081.064,636.1665484375,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.0837910671125,6.45546039767094
"6881","LAC","Latin America & Caribbean (developing only)",1972,505998.329,701.201925707493,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.1342886458926,6.55279589934606
"6882","LAC","Latin America & Caribbean (developing only)",1977,660540.377,1404.45365986374,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.4008135320375,7.24740365195494
"6883","LAC","Latin America & Caribbean (developing only)",1973,555249.806,860.335854550431,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.2271733923644,6.75732284155814
"6884","LAC","Latin America & Caribbean (developing only)",1974,591934.474,1093.27934491611,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.2911512219292,6.99693703184097
"6885","LAC","Latin America & Caribbean (developing only)",1975,605729.728,1288.01678523948,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.3141891721675,7.16085893859761
"6886","LAC","Latin America & Caribbean (developing only)",1969,419768.824,550.762764430757,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",12.9474594196758,6.31130416186555
"6887","LAC","Latin America & Caribbean (developing only)",1988,927545.648,2043.19765009057,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.7402972884252,7.62227133516532
"6888","LAC","Latin America & Caribbean (developing only)",1989,978692.964,2151.82963449712,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.7939732502596,7.674073752022
"6889","LAC","Latin America & Caribbean (developing only)",1990,935305.02,2249.99185479897,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.7486279796701,7.71868187510257
"6890","LAC","Latin America & Caribbean (developing only)",1991,952690.267,2477.57840843661,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.7670451214151,7.81503691391187
"6891","LAC","Latin America & Caribbean (developing only)",1992,969004.75,2757.99177396909,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.7840247928217,7.92225807574151
"6892","LAC","Latin America & Caribbean (developing only)",1993,1003863.252,2982.95897736544,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.8193663667701,8.00067103227987
"6893","LAC","Latin America & Caribbean (developing only)",1994,1045318.687,3369.86904441059,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.8598323605255,8.12262916336602
"6894","LAC","Latin America & Caribbean (developing only)",1995,1045956.745,3587.27912771611,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.8604425699795,8.18514929098539
"6895","LAC","Latin America & Caribbean (developing only)",2009,1459587.011,6906.01375179687,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",14.1936640844914,8.84014786923044
"6896","LAC","Latin America & Caribbean (developing only)",1960,265861.167,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",12.4907295229403,NA
"6897","LAC","Latin America & Caribbean (developing only)",1961,269315.481,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",12.5036387632224,NA
"6898","LAC","Latin America & Caribbean (developing only)",1962,282058.306,369.978443642589,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",12.5498690874138,5.91344474351563
"6899","LAC","Latin America & Caribbean (developing only)",1976,631563.743,1365.94179614181,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.3559541547127,7.21959943024916
"6900","LAC","Latin America & Caribbean (developing only)",1964,309799.161,422.200458455968,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",12.6436794987624,6.04548022128755
"6901","LAC","Latin America & Caribbean (developing only)",1965,318904.322,444.110217103134,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",12.6726464057442,6.09607276834536
"6902","LAC","Latin America & Caribbean (developing only)",2002,1265239.678,3613.7618440913,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",14.0507721309715,8.19250457083229
"6903","LAC","Latin America & Caribbean (developing only)",2003,1286918.982,3601.62528756652,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",14.0677615335478,8.18914049133132
"6904","LAC","Latin America & Caribbean (developing only)",2004,1309980.745,3863.66572184854,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",14.085522996596,8.25937168068136
"6905","LAC","Latin America & Caribbean (developing only)",2005,1377273.862,4343.82524475854,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",14.1356166410153,8.37651063169741
"6906","LAC","Latin America & Caribbean (developing only)",2006,1395051.478,4964.79246037084,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",14.1484418743489,8.51012677507607
"6907","LAC","Latin America & Caribbean (developing only)",2007,1447610.589,5808.30647622548,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",14.185424885511,8.66704432305761
"6908","LAC","Latin America & Caribbean (developing only)",2008,1510000.927,6704.47882930041,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",14.2276208226982,8.81053106402964
"6909","LAC","Latin America & Caribbean (developing only)",1985,828356.965,1729.14382662218,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.6271994576129,7.45538166708318
"6910","LAC","Latin America & Caribbean (developing only)",2010,1553660.229,7652.06219368171,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",14.2561241431468,8.94273045829524
"6911","LAC","Latin America & Caribbean (developing only)",2011,NA,8324.529912686,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",NA,9.0269618463097
"6912","LAC","Latin America & Caribbean (developing only)",1963,287382.79,390.787332163108,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",12.5685703691361,5.96816350450278
"6913","LAC","Latin America & Caribbean (developing only)",2013,NA,9313.97743021709,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",NA,9.13927150032885
"6914","LAC","Latin America & Caribbean (developing only)",2014,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",NA,NA
"6915","LAC","Latin America & Caribbean (developing only)",1978,719850.435,1529.46914959737,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.4867987402469,7.3326759931341
"6916","LAC","Latin America & Caribbean (developing only)",1979,770268.018,1789.30948169728,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.5544938085904,7.48958505999364
"6917","LAC","Latin America & Caribbean (developing only)",1980,811173.403,2085.79340148481,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.6062371240527,7.64290459014045
"6918","LAC","Latin America & Caribbean (developing only)",1981,808536.83,2226.40295699244,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.6029815104559,7.70814253836048
"6919","LAC","Latin America & Caribbean (developing only)",1982,834770.548,2098.9370310039,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.6349121732562,7.64918631984891
"6920","LAC","Latin America & Caribbean (developing only)",1983,802420.274,1861.85954154778,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.5953877820106,7.52933102080685
"6921","LAC","Latin America & Caribbean (developing only)",1984,805962.596,1771.91140627665,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.599792613464,7.47981413345729
"6922","LAC","Latin America & Caribbean (developing only)",1999,1236721.419,3960.14943880767,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",14.0279744190594,8.28403704060914
"6923","LAC","Latin America & Caribbean (developing only)",1986,864564.923,1800.9103492841,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.6699816801868,7.49604756563831
"6924","LAC","Latin America & Caribbean (developing only)",1987,908862.283,1931.6238177423,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.7199488578314,7.56611628450024
"6925","LAC","Latin America & Caribbean (developing only)",2012,NA,9070.89159384171,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",NA,9.11282583969376
"6926","LAC","Latin America & Caribbean (developing only)",1998,1214440.727,4185.63981823597,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",14.0097942217871,8.33941485492646
"6927","LAC","Latin America & Caribbean (developing only)",2000,1224836.672,4028.06988336447,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",14.0183180640923,8.3010426030833
"6928","LAC","Latin America & Caribbean (developing only)",2001,1260248.891,3906.29218322962,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",14.0468197919604,8.27034391233319
"6929","LAC","Latin America & Caribbean (developing only)",1997,1143231.254,4210.6396788387,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.9493692442724,8.34536985785133
"6930","LAC","Latin America & Caribbean (developing only)",1996,1087056.481,3930.4070461335,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","","","Latin America and Caribbean regional aggregate (does not include high-income economies).",13.898984125195,8.27649827357965
"6931","LAO","Lao PDR",1965,179.683,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.19119418719982,NA
"6932","LAO","Lao PDR",1960,80.674,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",4.39041634244751,NA
"6933","LAO","Lao PDR",1979,223.687,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.4102477532625,NA
"6934","LAO","Lao PDR",1980,187.017,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.23119952181351,NA
"6935","LAO","Lao PDR",1981,150.347,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.0129459557935,NA
"6936","LAO","Lao PDR",1982,157.681,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.06057400478275,NA
"6937","LAO","Lao PDR",1983,179.683,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.19119418719982,NA
"6938","LAO","Lao PDR",1984,183.35,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.21139689451733,NA
"6939","LAO","Lao PDR",1998,718.732,300,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",6.57748854831971,5.7037824746562
"6940","LAO","Lao PDR",1961,113.677,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",4.73336109357434,NA
"6941","LAO","Lao PDR",1962,132.012,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",4.8828928275453,NA
"6942","LAO","Lao PDR",1963,146.68,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",4.98825334320313,NA
"6943","LAO","Lao PDR",1964,172.349,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.14952149079925,NA
"6944","LAO","Lao PDR",1977,231.021,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.44250861548072,NA
"6945","LAO","Lao PDR",1978,231.021,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.44250861548072,NA
"6946","LAO","Lao PDR",1991,253.023,220,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.53348039368645,5.39362754635236
"6947","LAO","Lao PDR",1992,278.692,250,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.63010722937552,5.52146091786225
"6948","LAO","Lao PDR",1993,278.692,280,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.63010722937552,5.63478960316925
"6949","LAO","Lao PDR",1994,300.694,310,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.70609313635344,5.73657229747919
"6950","LAO","Lao PDR",1995,377.701,350,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.93410287731882,5.85793315448346
"6951","LAO","Lao PDR",1996,506.046,380,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",6.22662757424639,5.94017125272043
"6952","LAO","Lao PDR",1997,638.058,370,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",6.45842918830372,5.91350300563827
"6953","LAO","Lao PDR",1973,517.047,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",6.24813377946736,NA
"6954","LAO","Lao PDR",1999,957.087,280,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",6.86389429641188,5.63478960316925
"6955","LAO","Lao PDR",2000,971.755,280,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",6.87910371507541,5.63478960316925
"6956","LAO","Lao PDR",1976,223.687,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.4102477532625,NA
"6957","LAO","Lao PDR",2002,1177.107,320,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",7.0708150122192,5.76832099579377
"6958","LAO","Lao PDR",2003,1129.436,330,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",7.02947367206276,5.79909265446053
"6959","LAO","Lao PDR",1966,234.688,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.45825697244886,NA
"6960","LAO","Lao PDR",1967,319.029,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.76528200774377,NA
"6961","LAO","Lao PDR",1968,168.682,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.12801528557828,NA
"6962","LAO","Lao PDR",1969,319.029,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.76528200774377,NA
"6963","LAO","Lao PDR",1970,572.052,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",6.34922989633873,NA
"6964","LAO","Lao PDR",1971,421.705,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",6.04430601745244,NA
"6965","LAO","Lao PDR",1972,487.711,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",6.18972301731094,NA
"6966","LAO","Lao PDR",2009,1811.498,880,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",7.50190940627711,6.77992190747225
"6967","LAO","Lao PDR",1974,293.36,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.68140052376307,NA
"6968","LAO","Lao PDR",1975,253.023,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","East Asia & Pacific","Lower middle income","",5.53348039368645,NA
