"","Country.Code","Country.Name","Year","CO2","GNI","Indicator.CO2.unit","Indicator.GNI.unit","Region","IncomeGroup","SpecialNotes"
"6182","ITA","Italy",1960,109357.274,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6183","ITA","Italy",1961,124549.655,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6184","ITA","Italy",1962,146456.313,960,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6185","ITA","Italy",1974,359406.337,3770,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6186","ITA","Italy",1975,342310.783,4150,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6187","ITA","Italy",1965,189767.25,1280,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6188","ITA","Italy",1966,214248.142,1410,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6189","ITA","Italy",1967,234427.643,1550,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6190","ITA","Italy",2005,473380.364,31220,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6191","ITA","Italy",2006,469346.664,33010,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6192","ITA","Italy",2007,462676.391,34580,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6193","ITA","Italy",2008,447186.983,36370,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6194","ITA","Italy",1983,361364.515,7320,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6195","ITA","Italy",1984,367649.753,7450,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6196","ITA","Italy",1985,372134.494,7710,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6197","ITA","Italy",2011,NA,36260,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6198","ITA","Italy",1999,440150.01,21100,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6199","ITA","Italy",2000,451440.703,21010,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6200","ITA","Italy",1976,367312.389,4330,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6201","ITA","Italy",1977,356175.71,4530,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6202","ITA","Italy",1978,373234.594,5050,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6203","ITA","Italy",1979,387466.221,6470,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6204","ITA","Italy",1980,388969.691,8090,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6205","ITA","Italy",1981,378020.029,8360,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6206","ITA","Italy",1982,369681.271,7880,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6207","ITA","Italy",2003,468349.24,22420,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6208","ITA","Italy",2012,NA,34810,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6209","ITA","Italy",1997,436662.693,21430,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6210","ITA","Italy",1998,445305.812,21310,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6211","ITA","Italy",2014,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6212","ITA","Italy",2004,472767.975,27210,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6213","ITA","Italy",2001,450347.937,20320,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6214","ITA","Italy",2002,452632.478,19940,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6215","ITA","Italy",2013,NA,34400,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Europe & Central Asia","High income: OECD","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
"6216","JAM","Jamaica",1996,10197.927,2320,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6217","JAM","Jamaica",1997,10630.633,2540,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6218","JAM","Jamaica",1979,8536.776,1320,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6219","JAM","Jamaica",1974,7601.691,1190,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6220","JAM","Jamaica",1982,6219.232,1360,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6221","JAM","Jamaica",1983,6450.253,1350,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6222","JAM","Jamaica",1980,8452.435,1230,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6223","JAM","Jamaica",1981,7414.674,1310,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6224","JAM","Jamaica",2014,NA,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6225","JAM","Jamaica",1975,8188.411,1380,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6226","JAM","Jamaica",1998,9728.551,2700,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6227","JAM","Jamaica",2013,NA,5220,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6228","JAM","Jamaica",1977,7447.677,1460,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6229","JAM","Jamaica",1978,9119.829,1450,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6230","JAM","Jamaica",1992,8096.736,1630,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6231","JAM","Jamaica",1993,8415.765,1810,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6232","JAM","Jamaica",1994,8632.118,1830,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6233","JAM","Jamaica",1995,9702.882,2130,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6234","JAM","Jamaica",2009,8591.781,4510,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6235","JAM","Jamaica",2010,7157.984,4580,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6236","JAM","Jamaica",2011,NA,4800,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6237","JAM","Jamaica",1999,9772.555,3040,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6238","JAM","Jamaica",1971,5753.523,760,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6239","JAM","Jamaica",1972,6288.905,990,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6240","JAM","Jamaica",1976,7282.662,1390,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6241","JAM","Jamaica",2003,10722.308,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6242","JAM","Jamaica",2004,10714.974,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6243","JAM","Jamaica",2005,10645.301,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6244","JAM","Jamaica",2006,12020.426,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6245","JAM","Jamaica",2007,13479.892,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6246","JAM","Jamaica",2008,11947.086,4750,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6247","JAM","Jamaica",1965,2992.272,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6248","JAM","Jamaica",1966,3520.32,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6249","JAM","Jamaica",1967,3868.685,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6250","JAM","Jamaica",2012,NA,5190,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6251","JAM","Jamaica",1970,4994.454,720,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6252","JAM","Jamaica",1986,4550.747,960,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6253","JAM","Jamaica",1987,5383.156,1180,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6254","JAM","Jamaica",1973,8298.421,1030,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6255","JAM","Jamaica",1989,6728.945,1710,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6256","JAM","Jamaica",1990,7964.724,1790,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6257","JAM","Jamaica",1991,8173.743,1770,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6258","JAM","Jamaica",1963,2398.218,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6259","JAM","Jamaica",1964,4066.703,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6260","JAM","Jamaica",1985,5045.792,940,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6261","JAM","Jamaica",2000,10318.938,3310,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6262","JAM","Jamaica",2001,10626.966,3300,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6263","JAM","Jamaica",1984,5144.801,1140,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6264","JAM","Jamaica",1960,1470.467,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6265","JAM","Jamaica",1961,2130.527,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6266","JAM","Jamaica",1962,2119.526,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6267","JAM","Jamaica",1988,4528.745,1500,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6268","JAM","Jamaica",1968,3883.353,620,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6269","JAM","Jamaica",1969,4272.055,650,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6270","JAM","Jamaica",2002,10300.603,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Latin America & Caribbean","Upper middle income","April 2013 database update: Based on official government statistics, national accounts data were revised for 2002 onward; the base year changed to 2007."
"6271","JOR","Jordan",1966,1584.144,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6272","JOR","Jordan",1967,1415.462,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6273","JOR","Jordan",1962,1048.762,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6274","JOR","Jordan",1963,1221.111,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6275","JOR","Jordan",1964,1243.113,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6276","JOR","Jordan",1965,1422.796,NA,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6277","JOR","Jordan",2005,21026.578,2490,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6278","JOR","Jordan",2006,20733.218,2720,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6279","JOR","Jordan",1986,9281.177,2120,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6280","JOR","Jordan",2008,20762.554,3530,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6281","JOR","Jordan",1987,9662.545,2340,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6282","JOR","Jordan",1988,9314.18,2340,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6283","JOR","Jordan",1989,9233.506,1690,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6284","JOR","Jordan",1990,10403.279,1430,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
"6285","JOR","Jordan",1991,9798.224,1160,"CO2 emissions (kt)","GNI per capita, Atlas method (current US$)","Middle East & North Africa","Upper middle income",""
